ESNTL_ID,FCLTY_MANAGE_NO,ACDNT_YEAR,ACDNT_TY_NM,ZONE_CD,SIGNGU_NM,ACDNT_CAS_CO,CASLT_CO,DEATH_CO,SWPSN_CO,SINJPSN_CO,INJPSN_CO,FCLTY_LA,FCLTY_LO,SIGNGU_ACCTO_POPLTN_CO,RATE_VALUE
"KCISFPO24N000000135","6968128","2024","교통사고","27200003","대구 남구 대명동(안지랑네거리 부근)","18.00000","23.00000","0.00000","2.00000","21.00000","0.00000","35.83999462","128.5758952","122183","0.01473"
"KCISFPO24N000000136","6968129","2024","교통사고","27230001","대구 북구 대현동(경대교교차로 부근)","41.00000","71.00000","0.00000","14.00000","54.00000","3.00000","35.88626193","128.6010919","372628","0.01100"
"KCISFPO24N000000137","6968130","2024","교통사고","27230002","대구 북구 복현동(복현오거리 부근)","41.00000","55.00000","0.00000","5.00000","45.00000","5.00000","35.89725081","128.6142576","372628","0.01100"
"KCISFPO24N000000138","6968131","2024","교통사고","27230003","대구 북구 태전동(태전네거리 부근)","28.00000","40.00000","0.00000","7.00000","30.00000","3.00000","35.91312671","128.5477437","372628","0.00751"
"KCISFPO24N000000139","6968132","2024","교통사고","27260001","대구 수성구 황금동(황금네거리 부근)","40.00000","63.00000","0.00000","10.00000","52.00000","1.00000","35.83991077","128.6231793","339829","0.01177"
"KCISFPO24N000000140","6968133","2024","교통사고","27260002","대구 수성구 범어동(수성구청역교차로 부근)","37.00000","54.00000","0.00000","8.00000","44.00000","2.00000","35.85896281","128.634836","339829","0.01089"
"KCISFPO24N000000141","6968134","2024","교통사고","27260003","대구 수성구 범어동(범어네거리 부근)","36.00000","56.00000","0.00000","8.00000","44.00000","4.00000","35.85913187","128.6250093","339829","0.01059"
"KCISFPO24N000000142","6968135","2024","교통사고","27290001","대구 달서구 감삼동(감삼네거리 부근)","40.00000","56.00000","0.00000","12.00000","43.00000","1.00000","35.85473539","128.5489432","488750","0.00818"
"KCISFPO24N000000143","6968136","2024","교통사고","27290002","대구 달서구 죽전동(죽전네거리 부근)","37.00000","59.00000","0.00000","6.00000","49.00000","4.00000","35.850109","128.5366179","488750","0.00757"
"KCISFPO24N000000144","6968137","2024","교통사고","27290003","대구 달서구 진천동(진천남네거리 부근)","36.00000","47.00000","0.00000","3.00000","40.00000","4.00000","35.80950023","128.5267625","488750","0.00737"
"KCISFPO24N000000145","6968138","2024","교통사고","27710001","대구 달성군 다사읍(대실역 대구2호선 부근)","25.00000","27.00000","0.00000","5.00000","22.00000","0.00000","35.85779938","128.4647716","209964","0.01191"
"KCISFPO24N000000146","6968139","2024","교통사고","27710002","대구 달성군 화원읍(꿈땅어린이집 부근)","16.00000","21.00000","0.00000","8.00000","13.00000","0.00000","35.8028872","128.4957132","209964","0.00762"
"KCISFPO24N000000147","6968140","2024","교통사고","27710003","대구 달성군 다사읍(엄마사랑어린이집 부근)","14.00000","21.00000","0.00000","4.00000","16.00000","1.00000","35.86056957","128.462477","209964","0.00667"
"KCISFPO24N000000148","6968114","2024","교통사고","27720001","대구 군위군 군위읍(경북약국 부근)","7.00000","9.00000","0.00000","3.00000","6.00000","0.00000","36.23641497","128.5668744","17367","0.04031"
"KCISFPO24N000000149","6968115","2024","교통사고","27720002","대구 군위군 효령면(이조기사식당 부근)","3.00000","6.00000","0.00000","1.00000","5.00000","0.00000","36.11817202","128.5764313","17367","0.01727"
"KCISFPO24N000000150","6968116","2024","교통사고","27720003","대구 군위군 군위읍(군위전통시장 부근)","3.00000","5.00000","0.00000","2.00000","3.00000","0.00000","36.23874731","128.5656739","17367","0.01727"
"KCISFPO24N000000151","6968030","2024","교통사고","28110001","인천 중구 항동7가(인천항사거리 부근)","18.00000","21.00000","1.00000","2.00000","17.00000","1.00000","37.45818904","126.630227","142014","0.01267"
"KCISFPO24N000000152","6968031","2024","교통사고","28110002","인천 중구 신흥동3가(삼성웰스토리 씨제이제일제당인천1공장 부근)","17.00000","26.00000","0.00000","4.00000","22.00000","0.00000","37.46018514","126.6376529","142014","0.01197"
"KCISFPO24N000000153","6968032","2024","교통사고","28110003","인천 중구 신흥동3가(서해사거리 부근)","16.00000","18.00000","1.00000","1.00000","16.00000","0.00000","37.44976318","126.6253482","142014","0.01127"
"KCISFPO24N000000154","6968033","2024","교통사고","28140001","인천 동구 송현동(인천교펌프장입구사거리 부근)","14.00000","16.00000","0.00000","3.00000","13.00000","0.00000","37.4921369","126.647779","53414","0.02621"
"KCISFPO24N000000155","6968034","2024","교통사고","28140002","인천 동구 송현동(송현메디컬약국 부근)","12.00000","13.00000","0.00000","7.00000","5.00000","1.00000","37.47621387","126.6321887","53414","0.02247"
"KCISFPO24N000000156","6968035","2024","교통사고","28140003","인천 동구 송현동(방축삼거리 부근)","10.00000","12.00000","0.00000","1.00000","11.00000","0.00000","37.48793305","126.6466561","53414","0.01872"
"KCISFPO24N000000157","6968036","2024","교통사고","28170001","인천 미추홀구 주안동(석바위사거리 부근)","36.00000","55.00000","0.00000","5.00000","47.00000","3.00000","37.4587012","126.6893969","372774","0.00966"
"KCISFPO24N000000158","6968037","2024","교통사고","28170002","인천 미추홀구 주안동(신기시장사거리 부근)","30.00000","41.00000","0.00000","5.00000","34.00000","2.00000","37.44785394","126.6796224","372774","0.00805"
"KCISFPO24N000000159","6968038","2024","교통사고","28170003","인천 미추홀구 도화동(도화초교사거리 부근)","29.00000","44.00000","0.00000","2.00000","37.00000","5.00000","37.46415607","126.6688521","372774","0.00778"
"KCISFPO24N000000160","6968039","2024","교통사고","28180001","인천 연수구 연수동(청학사거리 부근)","24.00000","36.00000","0.00000","6.00000","29.00000","1.00000","37.42556317","126.6679849","345326","0.00695"
"KCISFPO24N000000161","6968040","2024","교통사고","28180002","인천 연수구 동춘동(먼우금사거리 부근)","17.00000","17.00000","0.00000","5.00000","11.00000","1.00000","37.41391128","126.6769706","345326","0.00492"
"KCISFPO24N000000162","6968041","2024","교통사고","28180003","인천 연수구 송도동(엄마손약국 부근)","16.00000","22.00000","0.00000","4.00000","17.00000","1.00000","37.39680635","126.6504267","345326","0.00463"
"KCISFPO24N000000163","6968042","2024","교통사고","28200001","인천 남동구 구월동(문예회관사거리 부근)","28.00000","40.00000","0.00000","8.00000","32.00000","0.00000","37.45038362","126.7010333","434047","0.00645"
"KCISFPO24N000000164","6968043","2024","교통사고","28200002","인천 남동구 간석동(간석오거리 부근)","27.00000","45.00000","0.00000","1.00000","41.00000","3.00000","37.46663863","126.707459","434047","0.00622"
"KCISFPO24N000000165","6968044","2024","교통사고","28200003","인천 남동구 간석동(간석사거리 부근)","27.00000","40.00000","0.00000","5.00000","31.00000","4.00000","37.46134109","126.7201862","434047","0.00622"
"KCISFPO24N000000166","6968045","2024","교통사고","28230001","인천 부평구 부평동(시장회전교차로 부근)","39.00000","45.00000","0.00000","5.00000","33.00000","7.00000","37.49343397","126.7260165","452658","0.00862"
"KCISFPO24N000000167","6968046","2024","교통사고","28230002","인천 부평구 부평동(부평역사거리 부근)","27.00000","33.00000","0.00000","2.00000","29.00000","2.00000","37.49116351","126.7240964","452658","0.00596"
"KCISFPO24N000000168","6968047","2024","교통사고","28230003","인천 부평구 부평동(굴다리오거리 부근)","26.00000","38.00000","0.00000","4.00000","33.00000","1.00000","37.4906737","126.7291227","452658","0.00574"
"KCISFPO24N000000169","6968048","2024","교통사고","28240001","인천 계양구 작전동(나들목사거리 부근)","46.00000","67.00000","0.00000","5.00000","60.00000","2.00000","37.5243795","126.7219513","237203","0.01939"
"KCISFPO24N000000170","6968049","2024","교통사고","28240002","인천 계양구 계산동(교대사거리 부근)","17.00000","22.00000","0.00000","2.00000","20.00000","0.00000","37.53796794","126.7235564","237203","0.00717"
"KCISFPO24N000000171","6968050","2024","교통사고","28240003","인천 계양구 계산동(계산역 인천1호선 부근)","15.00000","21.00000","1.00000","4.00000","16.00000","0.00000","37.54314698","126.7282195","237203","0.00632"
"KCISFPO24N000000172","6968051","2024","교통사고","28260001","인천 서구 마전동(완정사거리 부근)","21.00000","33.00000","0.00000","2.00000","31.00000","0.00000","37.59334902","126.6737969","492648","0.00426"
"KCISFPO24N000000173","6968053","2024","교통사고","28260002","인천 서구 석남동(석남고가교입구교차로 부근)","17.00000","22.00000","0.00000","4.00000","18.00000","0.00000","37.50634891","126.6716643","492648","0.00345"
"KCISFPO24N000000174","6968052","2024","교통사고","28260003","인천 서구 원창동(가정사거리 부근)","17.00000","22.00000","0.00000","2.00000","20.00000","0.00000","37.52639934","126.6626223","492648","0.00345"
"KCISFPO24N000000175","6968054","2024","교통사고","28710001","인천 강화군 강화읍(양평해장국 부근)","6.00000","9.00000","0.00000","2.00000","7.00000","0.00000","37.7403934","126.5036099","52412","0.01145"
"KCISFPO24N000000176","6968055","2024","교통사고","28710002","인천 강화군 강화읍(알미골사거리 부근)","6.00000","6.00000","0.00000","1.00000","3.00000","2.00000","37.74205518","126.4921249","52412","0.01145"
"KCISFPO24N000000177","6968056","2024","교통사고","28710003","인천 강화군 교동면(교동파출소 부근)","5.00000","8.00000","0.00000","0.00000","7.00000","1.00000","37.7821137","126.2799152","52412","0.00954"
"KCISFPO24N000000178","6968063","2024","교통사고","29110001","광주 동구 대인동(광주은행어린이집 부근)","24.00000","37.00000","0.00000","3.00000","32.00000","2.00000","35.1556414","126.9125618","90145","0.02662"
"KCISFPO24N000000179","6968064","2024","교통사고","29110002","광주 동구 대의동(장동로터리 부근)","21.00000","26.00000","1.00000","1.00000","24.00000","0.00000","35.14962917","126.9221308","90145","0.02330"
"KCISFPO24N000000180","6968065","2024","교통사고","29110003","광주 동구 광산동(구시청사거리 부근)","18.00000","23.00000","0.00000","3.00000","20.00000","0.00000","35.14467285","126.9162736","90145","0.01997"
"KCISFPO24N000000181","6968066","2024","교통사고","29140001","광주 서구 유촌동(계수교차로 부근)","66.00000","128.00000","0.00000","7.00000","116.00000","5.00000","35.16170796","126.8558423","247014","0.02672"
"KCISFPO24N000000182","6968067","2024","교통사고","29140002","광주 서구 치평동(하나약국 부근)","49.00000","68.00000","0.00000","5.00000","61.00000","2.00000","35.15297027","126.8542506","247014","0.01984"
"KCISFPO24N000000183","6968068","2024","교통사고","29140003","광주 서구 광천동(광천사거리 부근)","46.00000","81.00000","0.00000","5.00000","71.00000","5.00000","35.16108657","126.8828639","247014","0.01862"
"KCISFPO24N000000184","6968069","2024","교통사고","29150001","광주 남구 주월동(백운교차로 부근)","41.00000","57.00000","0.00000","3.00000","50.00000","4.00000","35.13295686","126.9016865","162937","0.02516"
"KCISFPO24N000000185","6968070","2024","교통사고","29150002","광주 남구 진월동(애플약국 부근)","34.00000","47.00000","0.00000","3.00000","42.00000","2.00000","35.11802163","126.8983472","162937","0.02087"
"KCISFPO24N000000186","6968071","2024","교통사고","29150003","광주 남구 백운동(주월교차로 부근)","31.00000","48.00000","0.00000","4.00000","44.00000","0.00000","35.13425545","126.8988064","162937","0.01903"
"KCISFPO24N000000187","6968072","2024","교통사고","29170001","광주 북구 운암동(광운어린이집 부근)","35.00000","55.00000","0.00000","5.00000","45.00000","5.00000","35.17610181","126.8805983","372753","0.00939"
"KCISFPO24N000000188","6968073","2024","교통사고","29170002","광주 북구 각화동(문흥지구입구교차로 부근)","34.00000","47.00000","0.00000","4.00000","38.00000","5.00000","35.18095912","126.9303476","372753","0.00912"
"KCISFPO24N000000189","6968074","2024","교통사고","29170003","광주 북구 임동(광천1교 부근)","33.00000","55.00000","0.00000","2.00000","51.00000","2.00000","35.16154636","126.888158","372753","0.00885"
"KCISFPO24N000000190","6968075","2024","교통사고","29200001","광주 광산구 수완동(온사랑약국 부근)","43.00000","64.00000","0.00000","6.00000","56.00000","2.00000","35.19048054","126.8238957","361189","0.01191"
"KCISFPO24N000000191","6968076","2024","교통사고","29200002","광주 광산구 수완동(수완지구대 부근)","34.00000","54.00000","0.00000","7.00000","46.00000","1.00000","35.19055918","126.8289358","361189","0.00941"
"KCISFPO24N000000192","6968077","2024","교통사고","29200003","광주 광산구 운남동(운남주공5단지앞 교차로 부근)","31.00000","54.00000","0.00000","2.00000","51.00000","1.00000","35.17967388","126.8180258","361189","0.00858"
"KCISFPO24N000000193","6968078","2024","교통사고","30110001","대전 동구 가양동(동부네거리 부근)","60.00000","98.00000","0.00000","5.00000","91.00000","2.00000","36.35074436","127.4411202","206642","0.02904"
"KCISFPO24N000000194","6968079","2024","교통사고","30110002","대전 동구 중동(대전역네거리 부근)","44.00000","76.00000","0.00000","15.00000","60.00000","1.00000","36.33126325","127.4323683","206642","0.02129"
"KCISFPO24N000000195","6968080","2024","교통사고","30110003","대전 동구 용전동(중리네거리 부근)","34.00000","46.00000","0.00000","6.00000","37.00000","3.00000","36.35874363","127.4330088","206642","0.01645"
"KCISFPO24N000000196","6968081","2024","교통사고","30140001","대전 중구 용두동(오룡역네거리 부근)","43.00000","57.00000","0.00000","9.00000","46.00000","2.00000","36.32809737","127.4058141","197364","0.02179"
"KCISFPO24N000000197","6968082","2024","교통사고","30140002","대전 중구 오류동(서대전네거리 부근)","34.00000","48.00000","1.00000","10.00000","35.00000","2.00000","36.32241935","127.4132036","197364","0.01723"
"KCISFPO24N000000198","6968083","2024","교통사고","30140003","대전 중구 은행동(중앙로역네거리 부근)","32.00000","51.00000","0.00000","13.00000","35.00000","3.00000","36.32768216","127.4264457","197364","0.01621"
"KCISFPO24N000000199","6968084","2024","교통사고","30170001","대전 서구 둔산동(비엔씨약국 부근)","83.00000","107.00000","0.00000","12.00000","90.00000","5.00000","36.35001099","127.3766313","407719","0.02036"
"KCISFPO24N000000200","6968085","2024","교통사고","30170002","대전 서구 갈마동(갈마네거리 부근)","49.00000","72.00000","0.00000","6.00000","61.00000","5.00000","36.35320732","127.3689703","407719","0.01202"
"KCISFPO24N000000201","6968086","2024","교통사고","30170003","대전 서구 둔산동(은하수네거리 부근)","49.00000","67.00000","0.00000","8.00000","56.00000","3.00000","36.3519913","127.3786451","407719","0.01202"
"KCISFPO24N000000202","6968087","2024","교통사고","30200001","대전 유성구 봉명동(유성네거리 부근)","57.00000","79.00000","0.00000","5.00000","74.00000","0.00000","36.35416896","127.3415859","323498","0.01762"
"KCISFPO24N000000203","6968088","2024","교통사고","30200002","대전 유성구 구암동(구암역삼거리 부근)","45.00000","59.00000","0.00000","7.00000","51.00000","1.00000","36.356751","127.3320456","323498","0.01391"
"KCISFPO24N000000204","6968089","2024","교통사고","30200003","대전 유성구 봉명동(진터네거리 부근)","32.00000","53.00000","0.00000","2.00000","51.00000","0.00000","36.34941363","127.3397887","323498","0.00989"
"KCISFPO24N000000205","6968090","2024","교통사고","30230001","대전 대덕구 오정동(농수산오거리 부근)","31.00000","44.00000","0.00000","4.00000","38.00000","2.00000","36.35678654","127.4054677","151570","0.02045"
"KCISFPO24N000000206","6968091","2024","교통사고","30230002","대전 대덕구 중리동(대전이데아주유소 부근)","27.00000","32.00000","0.00000","8.00000","22.00000","2.00000","36.35896133","127.4261341","151570","0.01781"
"KCISFPO24N000000207","6968092","2024","교통사고","30230003","대전 대덕구 비래동(늘사랑어린이집 부근)","22.00000","36.00000","0.00000","1.00000","34.00000","1.00000","36.35549081","127.444551","151570","0.01451"
"KCISFPO24N000000208","6968093","2024","교통사고","31110001","울산 중구 남외동(병영오거리 부근)","33.00000","42.00000","0.00000","7.00000","33.00000","2.00000","35.56850609","129.3433834","171774","0.01921"
"KCISFPO24N000000209","6968094","2024","교통사고","31110002","울산 중구 다운동(다운사거리 부근)","16.00000","39.00000","0.00000","9.00000","27.00000","3.00000","35.55633633","129.2753143","171774","0.00931"
"KCISFPO24N000000210","6968095","2024","교통사고","31110003","울산 중구 성남동(태화루사거리 부근)","15.00000","22.00000","0.00000","2.00000","20.00000","0.00000","35.55312572","129.3093138","171774","0.00873"
"KCISFPO24N000000211","6968096","2024","교통사고","31140001","울산 남구 신정동(공업탑로터리 부근)","36.00000","44.00000","0.00000","6.00000","36.00000","2.00000","35.53248064","129.3082758","267484","0.01346"
"KCISFPO24N000000212","6968097","2024","교통사고","31140002","울산 남구 삼산동(롯데호텔앞교차로 부근)","29.00000","41.00000","0.00000","7.00000","33.00000","1.00000","35.53931324","129.3382271","267484","0.01084"
"KCISFPO24N000000213","6968098","2024","교통사고","31140003","울산 남구 달동(현대백화점사거리 부근)","27.00000","33.00000","1.00000","6.00000","25.00000","1.00000","35.53864603","129.3342763","267484","0.01009"
"KCISFPO24N000000214","6968099","2024","교통사고","31170001","울산 동구 화정동(울산과학대앞교차로 부근)","17.00000","19.00000","1.00000","5.00000","13.00000","0.00000","35.49853419","129.4191112","132705","0.01281"
"KCISFPO24N000000215","6968100","2024","교통사고","31170002","울산 동구 일산동(고늘사거리 부근)","15.00000","18.00000","0.00000","9.00000","9.00000","0.00000","35.50301296","129.4291069","132705","0.01130"
"KCISFPO24N000000216","6968101","2024","교통사고","31170003","울산 동구 일산동(홈플러스앞교차로 부근)","15.00000","17.00000","0.00000","9.00000","8.00000","0.00000","35.49948623","129.428198","132705","0.01130"
"KCISFPO24N000000217","6968102","2024","교통사고","31200001","울산 북구 호계동(상안교사거리 부근)","15.00000","33.00000","0.00000","7.00000","24.00000","2.00000","35.62554753","129.3515919","170313","0.00881"
"KCISFPO24N000000218","6968103","2024","교통사고","31200002","울산 북구 화봉동(화봉사거리 부근)","15.00000","27.00000","0.00000","3.00000","23.00000","1.00000","35.5871857","129.3588487","170313","0.00881"
"KCISFPO24N000000219","6968104","2024","교통사고","31200003","울산 북구 양정동(현대자동차정문교차로 부근)","14.00000","20.00000","0.00000","5.00000","10.00000","5.00000","35.54343049","129.3850165","170313","0.00822"
"KCISFPO24N000000220","6968105","2024","교통사고","31710001","울산 울주군 언양읍(제2남천교교차로 부근)","19.00000","26.00000","0.00000","5.00000","18.00000","3.00000","35.56260232","129.1271244","191157","0.00994"
"KCISFPO24N000000221","6968106","2024","교통사고","31710002","울산 울주군 온산읍(덕신소공원교차로 부근)","11.00000","14.00000","0.00000","4.00000","10.00000","0.00000","35.43388626","129.3105295","191157","0.00575"
"KCISFPO24N000000222","6968107","2024","교통사고","31710003","울산 울주군 온양읍(남창2교사거리 부근)","10.00000","13.00000","1.00000","2.00000","8.00000","2.00000","35.41608481","129.2803529","191157","0.00523"
"KCISFPO24N000000223","6968108","2024","교통사고","36110001","세종 다정동(세종권약국 부근)","21.00000","31.00000","0.00000","6.00000","17.00000","8.00000","36.49110969","127.2563412","295546","0.00711"
"KCISFPO24N000000224","6968109","2024","교통사고","36110002","세종 어진동(뱅크약국 부근)","19.00000","23.00000","0.00000","2.00000","14.00000","7.00000","36.49533706","127.2562372","295546","0.00643"
"KCISFPO24N000000225","6968110","2024","교통사고","36110003","세종 조치원읍(역전교차로 부근)","17.00000","18.00000","0.00000","8.00000","9.00000","1.00000","36.60027066","127.2983111","295546","0.00575"
"KCISFPO24N000000226","6967525","2024","교통사고","41110001","경기 수원시 팔달구 매산로1가(수원역광장교차로 부근)","96.00000","172.00000","0.00000","17.00000","136.00000","19.00000","37.26689479","127.0012499","188400","0.05096"
"KCISFPO24N000000227","6967526","2024","교통사고","41110002","경기 수원시 팔달구 인계동(무비사거리 부근)","67.00000","79.00000","0.00000","12.00000","66.00000","1.00000","37.26457778","127.0316452","188400","0.03556"
"KCISFPO24N000000228","6967527","2024","교통사고","41110003","경기 수원시 팔달구 고등동(육교사거리 부근)","39.00000","60.00000","0.00000","9.00000","50.00000","1.00000","37.26975513","126.999085","188400","0.02070"
"KCISFPO24N000000229","6967528","2024","교통사고","41130001","경기 성남시 중원구 성남동(모란삼거리 부근)","109.00000","147.00000","0.00000","34.00000","108.00000","5.00000","37.43247951","127.1289226","188753","0.05775"
"KCISFPO24N000000230","6967529","2024","교통사고","41130002","경기 성남시 중원구 성남동(모란시장사거리 부근)","54.00000","79.00000","1.00000","9.00000","62.00000","7.00000","37.42947407","127.1296746","188753","0.02861"
"KCISFPO24N000000231","6967530","2024","교통사고","41130003","경기 성남시 수정구 태평동(중앙시장사거리 부근)","50.00000","58.00000","0.00000","12.00000","44.00000","2.00000","37.44123439","127.1328657","230378","0.02170"
"KCISFPO24N000000232","6967531","2024","교통사고","41150001","경기 의정부시 의정부동(의정부역동부교차로 부근)","38.00000","46.00000","0.00000","7.00000","33.00000","6.00000","37.73915428","127.0482476","392846","0.00967"
"KCISFPO24N000000233","6967532","2024","교통사고","41150002","경기 의정부시 의정부동(파발교차로 부근)","37.00000","50.00000","0.00000","8.00000","37.00000","5.00000","37.74263203","127.0509768","392846","0.00942"
"KCISFPO24N000000234","6967533","2024","교통사고","41150003","경기 의정부시 금오동(버스터미널교차로 부근)","32.00000","50.00000","1.00000","13.00000","28.00000","8.00000","37.745457","127.0546524","392846","0.00815"
"KCISFPO24N000000235","6967534","2024","교통사고","41170001","경기 안양시 동안구 관양동(인덕원사거리 부근)","25.00000","43.00000","0.00000","10.00000","33.00000","0.00000","37.4017997","126.9765957","273506","0.00914"
"KCISFPO24N000000236","6967535","2024","교통사고","41170002","경기 안양시 만안구 안양동(벽산사거리 부근)","24.00000","29.00000","0.00000","9.00000","20.00000","0.00000","37.39693018","126.9228105","207258","0.01158"
"KCISFPO24N000000237","6967536","2024","교통사고","41170003","경기 안양시 만안구 안양동(중앙사거리 부근)","24.00000","28.00000","0.00000","5.00000","23.00000","0.00000","37.40039363","126.9202542","207258","0.01158"
"KCISFPO24N000000238","6967537","2024","교통사고","41190001","경기 부천시 중동(국민은행삼거리 부근)","54.00000","71.00000","0.00000","7.00000","62.00000","2.00000","37.5005976","126.7757178","374927","0.01440"
"KCISFPO24N000000239","6967538","2024","교통사고","41190002","경기 부천시 중동(석천사거리 부근)","53.00000","81.00000","0.00000","11.00000","69.00000","1.00000","37.50480584","126.7637635","374927","0.01414"
"KCISFPO24N000000240","6967539","2024","교통사고","41190003","경기 부천시 중동(문예사거리 부근)","53.00000","80.00000","0.00000","13.00000","63.00000","4.00000","37.50335699","126.7706046","374927","0.01414"
"KCISFPO24N000000241","6967540","2024","교통사고","41210001","경기 광명시 철산동(철산역앞삼거리 부근)","36.00000","55.00000","0.00000","6.00000","47.00000","2.00000","37.47469741","126.8670731","234325","0.01536"
"KCISFPO24N000000242","6967541","2024","교통사고","41210002","경기 광명시 광명동(광명사거리 부근)","36.00000","42.00000","0.00000","6.00000","31.00000","5.00000","37.47887345","126.8542104","234325","0.01536"
"KCISFPO24N000000243","6967542","2024","교통사고","41210003","경기 광명시 광명동(광명4동 행정복지센터 임시청사 부근)","30.00000","34.00000","1.00000","10.00000","20.00000","3.00000","37.47828078","126.8584034","234325","0.01280"
"KCISFPO24N000000244","6967543","2024","교통사고","41220001","경기 평택시 평택동(성내치안센터 부근)","40.00000","47.00000","1.00000","5.00000","32.00000","9.00000","36.99278736","127.0858833","499258","0.00801"
"KCISFPO24N000000245","6967544","2024","교통사고","41220002","경기 평택시 서정동(송탄출장소사거리 부근)","38.00000","48.00000","0.00000","6.00000","35.00000","7.00000","37.0663143","127.0629913","499258","0.00761"
"KCISFPO24N000000246","6967545","2024","교통사고","41220003","경기 평택시 고덕동(고덕동행정복지센터 부근)","32.00000","45.00000","0.00000","7.00000","30.00000","8.00000","37.03932054","127.0497803","499258","0.00641"
"KCISFPO24N000000247","6967546","2024","교통사고","41250001","경기 동두천시 지행동(지행역사거리 부근)","19.00000","22.00000","0.00000","5.00000","16.00000","1.00000","37.89219388","127.0548074","77576","0.02449"
"KCISFPO24N000000248","6967547","2024","교통사고","41250002","경기 동두천시 생연동(생골사거리 부근)","13.00000","19.00000","0.00000","4.00000","15.00000","0.00000","37.89962579","127.0566618","77576","0.01676"
"KCISFPO24N000000249","6967548","2024","교통사고","41250003","경기 동두천시 생연동(중앙시장 부근)","13.00000","17.00000","0.00000","2.00000","14.00000","1.00000","37.90610516","127.0533916","77576","0.01676"
"KCISFPO24N000000250","6967549","2024","교통사고","41270001","경기 안산시 단원구 고잔동(준약국 부근)","61.00000","76.00000","0.00000","9.00000","58.00000","9.00000","37.31826858","126.8364399","363895","0.01676"
"KCISFPO24N000000251","6967550","2024","교통사고","41270002","경기 안산시 상록구 이동(터미널사거리 부근)","52.00000","90.00000","0.00000","12.00000","73.00000","5.00000","37.31560892","126.8451519","314435","0.01654"
"KCISFPO24N000000252","6967551","2024","교통사고","41270003","경기 안산시 상록구 일동(북고개삼거리 부근)","44.00000","71.00000","1.00000","6.00000","61.00000","3.00000","37.30237418","126.8738506","314435","0.01399"
"KCISFPO24N000000253","6967552","2024","교통사고","41280001","경기 고양시 일산서구 법곳동(사포교 부근)","51.00000","69.00000","0.00000","3.00000","62.00000","4.00000","37.66299816","126.7256764","257475","0.01981"
"KCISFPO24N000000254","6967553","2024","교통사고","41280002","경기 고양시 일산동구 장항동(뉴코아아울렛사거리 부근)","37.00000","53.00000","0.00000","6.00000","45.00000","2.00000","37.65494803","126.7754218","264129","0.01401"
"KCISFPO24N000000255","6967554","2024","교통사고","41280003","경기 고양시 일산동구 백석동(백석역사거리 부근)","36.00000","46.00000","0.00000","3.00000","42.00000","1.00000","37.64246619","126.788249","264129","0.01363"
"KCISFPO24N000000256","6967555","2024","교통사고","41290001","경기 과천시 주암동(달빛한스푼 부근)","19.00000","25.00000","0.00000","1.00000","22.00000","2.00000","37.45979897","127.032481","55820","0.03404"
"KCISFPO24N000000257","6967556","2024","교통사고","41290002","경기 과천시 별양동(시립 별양어린이집 부근)","8.00000","10.00000","0.00000","0.00000","9.00000","1.00000","37.42359356","126.9977755","55820","0.01433"
"KCISFPO24N000000258","6967557","2024","교통사고","41290003","경기 과천시 문원동(문원동주민센터 부근)","7.00000","13.00000","0.00000","0.00000","13.00000","0.00000","37.4265938","127.0006545","55820","0.01254"
"KCISFPO24N000000259","6967558","2024","교통사고","41310001","경기 구리시 토평동(86-5 부근)","36.00000","59.00000","1.00000","6.00000","50.00000","2.00000","37.58851579","127.1565253","161231","0.02233"
"KCISFPO24N000000260","6967559","2024","교통사고","41310002","경기 구리시 인창동(돌다리사거리 부근)","32.00000","49.00000","0.00000","3.00000","44.00000","2.00000","37.60031975","127.1411597","161231","0.01985"
"KCISFPO24N000000261","6967560","2024","교통사고","41310003","경기 구리시 교문동(세무서사거리 부근)","21.00000","24.00000","0.00000","8.00000","13.00000","3.00000","37.59796105","127.1368668","161231","0.01302"
"KCISFPO24N000000262","6967561","2024","교통사고","41360001","경기 남양주시 화도읍(중흥 사과나무어린이집 부근)","28.00000","42.00000","0.00000","5.00000","32.00000","5.00000","37.65774587","127.3025847","583645","0.00480"
"KCISFPO24N000000263","6967562","2024","교통사고","41360002","경기 남양주시 삼패동(삼패사거리 부근)","23.00000","33.00000","0.00000","4.00000","29.00000","0.00000","37.59319934","127.1981713","583645","0.00394"
"KCISFPO24N000000264","6967563","2024","교통사고","41360003","경기 남양주시 다산동(가운119안전센터 부근)","19.00000","28.00000","0.00000","4.00000","19.00000","5.00000","37.60571491","127.1576734","583645","0.00326"
"KCISFPO24N000000265","6967564","2024","교통사고","41370001","경기 오산시 원동(원동사거리 부근)","40.00000","51.00000","0.00000","5.00000","41.00000","5.00000","37.14306411","127.0722536","214751","0.01863"
"KCISFPO24N000000266","6967565","2024","교통사고","41370002","경기 오산시 원동(롯데마트사거리 부근)","29.00000","35.00000","0.00000","4.00000","25.00000","6.00000","37.14878879","127.0744508","214751","0.01350"
"KCISFPO24N000000267","6967566","2024","교통사고","41370003","경기 오산시 원동(신양아파트앞교차로 부근)","26.00000","33.00000","1.00000","4.00000","23.00000","5.00000","37.14575424","127.0729474","214751","0.01211"
"KCISFPO24N000000268","6967567","2024","교통사고","41390001","경기 시흥시 계수동 산(대야교차로 부근)","32.00000","50.00000","1.00000","8.00000","36.00000","5.00000","37.45862974","126.8019299","478540","0.00669"
